CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
174574,1,14,Phone,3,15,E wallet,Female,2,3,Mobile,5,Married,10,0,19,1,2,2,125
174575,1,17,Mobile Phone,3,29,Debit Card,Female,4,4,Fashion,5,Married,8,0,13,1,3,,229
174576,1,5,Computer,3,30,Debit Card,Male,2,5,Mobile,5,Married,10,0,14,1,2,3,124
174577,1,16,Mobile Phone,3,30,Credit Card,Male,4,4,Fashion,2,Divorced,11,1,19,6,7,,209
174578,1,2,Computer,1,10,COD,Male,3,3,Mobile Phone,1,Single,1,1,23,4,6,7,139
174579,1,1,Computer,3,7,COD,Female,3,6,Mobile Phone,3,Married,3,1,15,1,2,2,148
174580,1,1,Computer,3,8,COD,Female,3,4,Mobile Phone,3,Divorced,7,0,16,2,2,3,145
174581,1,2,Computer,3,30,Debit Card,Male,2,3,Grocery,2,Single,9,1,16,7,11,,222
174582,1,0,Mobile Phone,3,18,Credit Card,Male,2,4,Fashion,4,Divorced,6,0,16,4,7,7,206
174583,1,1,Mobile Phone,2,13,UPI,Female,3,4,Mobile Phone,5,Married,5,1,23,2,2,1,157
174584,1,,Mobile Phone,3,14,Credit Card,Male,3,4,Mobile Phone,3,Married,2,1,12,0,1,0,119
174585,1,4,Computer,1,23,COD,Female,4,5,Mobile Phone,5,Married,8,1,24,1,2,4,147
174586,1,0,Mobile Phone,1,22,Debit Card,Male,2,4,Mobile Phone,5,Single,6,0,16,1,1,1,140
174587,1,1,Computer,3,20,E wallet,Male,3,6,Mobile Phone,3,Single,3,1,12,1,2,1,142
174588,1,0,Mobile Phone,3,20,E wallet,Male,2,3,Fashion,5,Married,2,1,14,5,8,10,204
174589,1,1,Computer,3,31,COD,Female,4,6,Mobile Phone,5,Single,2,0,18,3,3,3,148
174590,1,8,Phone,1,36,Credit Card,Male,3,4,Mobile Phone,3,Single,6,0,23,2,3,3,149
174591,1,0,Mobile Phone,3,19,Debit Card,Male,2,4,Mobile Phone,2,Divorced,2,1,12,1,1,1,310
174592,1,8,Phone,1,9,Credit Card,Female,3,4,Mobile Phone,3,Married,6,1,18,1,2,3,149
174593,1,1,Phone,1,8,Credit Card,Female,4,4,Mobile Phone,1,Single,2,0,16,1,2,1,148
174594,1,15,Computer,3,25,Credit Card,Male,2,3,Fashion,2,Single,2,1,14,3,8,8,202
174595,1,0,Computer,1,15,Credit Card,Female,3,4,Fashion,2,Single,2,0,13,1,1,9,176
174596,1,0,Phone,1,22,Credit Card,Female,2,3,Mobile Phone,1,Married,10,0,15,2,2,2,148
174597,1,1,Computer,3,32,E wallet,Female,3,6,Mobile Phone,4,Single,7,1,13,2,2,1,149
174598,1,1,Mobile Phone,1,28,Credit Card,Male,3,5,Mobile Phone,4,Married,11,0,23,3,3,3,173
174599,1,1,Mobile Phone,1,35,Credit Card,Male,3,4,Mobile Phone,5,Single,3,0,14,2,2,2,153
174600,1,1,Computer,1,10,Debit Card,Female,4,6,Mobile Phone,3,Single,8,0,13,2,2,3,164
174601,1,1,Computer,3,33,Debit Card,Female,4,5,Mobile Phone,5,Married,8,0,15,2,2,3,147
174602,1,1,Mobile Phone,1,36,Credit Card,Female,3,4,Mobile Phone,5,Single,2,0,19,2,2,5,155
174603,1,,Computer,3,19,UPI,Female,2,3,Laptop & Accessory,1,Single,4,1,25,0,1,0,121
174604,1,1,Computer,3,6,Cash on Delivery,Female,3,5,Mobile Phone,4,Single,2,1,11,2,2,2,148
174605,1,0,Mobile Phone,3,19,E wallet,Male,2,4,Laptop & Accessory,3,Single,2,1,17,2,2,4,158
174606,1,0,Phone,1,22,Credit Card,Male,2,3,Laptop & Accessory,1,Married,6,0,15,1,1,2,147
174607,1,0,Phone,3,9,Credit Card,Male,3,3,Laptop & Accessory,3,Divorced,7,1,18,1,2,3,143
174608,1,1,Mobile Phone,3,26,Debit Card,Male,3,6,Laptop & Accessory,3,Married,9,1,11,2,2,1,182
174609,1,0,Computer,3,,Debit Card,Female,2,3,Laptop & Accessory,1,Single,2,1,24,0,1,7,161
174610,1,1,Mobile Phone,1,26,Credit Card,Male,4,4,Laptop & Accessory,3,Married,7,1,13,1,2,2,173
174611,1,3,Mobile Phone,3,30,Credit Card,Male,4,4,Laptop & Accessory,1,Single,2,0,13,2,3,3,146
174612,1,0,Mobile Phone,3,16,Debit Card,Female,2,3,Laptop & Accessory,3,Single,3,0,11,0,1,2,142
174613,1,1,Computer,3,19,Debit Card,Female,3,4,Laptop & Accessory,5,Married,11,0,15,2,10,10,187
174614,1,0,Phone,1,,CC,Male,2,4,Mobile,5,Married,5,1,17,1,2,0,123
174615,1,0,Phone,1,25,COD,Male,,3,Mobile,3,Divorced,2,1,13,0,1,2,130
174616,1,0,Phone,3,16,E wallet,Male,,4,Mobile,3,Single,7,0,14,1,1,2,129
174617,1,0,Phone,1,21,UPI,Male,3,4,Mobile,3,Married,7,0,14,1,1,0,124
174618,1,0,Phone,3,30,E wallet,Male,,3,Mobile,5,Married,1,1,15,0,1,3,128
174619,1,,Phone,1,14,Debit Card,Male,3,3,Mobile,5,Married,5,1,15,0,1,3,121
174620,1,,Phone,1,14,Debit Card,Male,3,4,Mobile,3,Divorced,2,0,19,1,1,0,122
174621,1,11,Computer,3,17,UPI,Male,3,6,Grocery,3,Married,9,0,12,7,14,,254
174622,1,0,Phone,3,9,E wallet,Female,3,4,Mobile,3,Married,7,1,14,1,1,0,124
174623,1,0,Phone,3,33,E wallet,Female,3,3,Mobile,1,Married,1,0,22,1,1,0,134
174624,1,17,Mobile Phone,3,22,Credit Card,Male,4,4,Fashion,2,Divorced,8,0,12,1,3,,229
174625,1,1,Phone,3,18,E wallet,Male,4,5,Mobile Phone,2,Married,8,0,19,2,2,1,149
174626,1,1,Phone,1,24,UPI,Female,3,4,Mobile Phone,1,Single,2,0,19,1,2,8,148
174627,1,1,Phone,2,29,UPI,Female,4,6,Mobile Phone,3,Married,3,0,12,1,2,5,147
174628,1,1,Mobile Phone,3,25,E wallet,Male,3,5,Mobile Phone,3,Married,9,1,19,3,3,8,159
174629,1,0,Mobile Phone,3,7,Debit Card,Male,2,3,Fashion,3,Single,1,0,12,5,11,46,206
174630,1,1,Mobile Phone,3,,Credit Card,Male,3,4,Mobile Phone,1,Single,8,1,14,2,2,3,153
174631,1,15,Mobile Phone,3,19,Debit Card,Male,3,3,Fashion,2,Divorced,10,1,12,7,7,7,184
174632,1,1,Computer,1,10,COD,Male,3,4,Mobile Phone,5,Single,3,0,23,1,2,1,151
174633,1,1,Phone,3,23,Debit Card,Male,3,4,Mobile Phone,5,Single,3,1,21,1,2,1,136
174634,1,1,Computer,1,23,COD,Female,4,4,Mobile Phone,5,Married,3,1,24,1,2,1,151
174635,1,0,Computer,1,35,Debit Card,Female,3,4,Mobile,4,Divorced,2,1,12,0,1,4,131
174636,1,1,Computer,3,14,COD,Female,4,6,Mobile Phone,3,Divorced,9,1,14,2,3,3,147
174637,1,20,Mobile Phone,3,16,E wallet,Male,4,4,Mobile Phone,5,Single,3,1,18,2,2,1,150
174638,1,1,Mobile Phone,3,16,E wallet,Male,3,5,Mobile Phone,1,Single,7,1,15,2,2,3,165
174639,1,,Phone,3,6,CC,Male,3,3,Mobile,2,Divorced,1,1,16,0,1,5,121
174640,1,0,Phone,1,,CC,Male,3,3,Mobile,5,Married,1,0,17,1,2,2,123
174641,1,0,Phone,1,13,COD,Male,,3,Mobile,3,Divorced,7,1,13,1,1,2,129
174642,1,0,Phone,1,13,UPI,Male,,1,Mobile,5,Married,2,0,22,5,7,8,127
174643,1,0,Computer,3,26,Credit Card,Female,2,4,Mobile,3,Divorced,2,1,13,0,1,0,123
174644,1,1,Mobile Phone,1,9,Debit Card,Male,4,5,Mobile Phone,5,Married,5,0,13,2,2,1,150
174645,1,13,Mobile Phone,3,11,Debit Card,Female,2,4,Fashion,3,Single,5,1,13,2,2,1,209
174646,1,1,Phone,1,22,Credit Card,Male,3,4,Mobile Phone,2,Married,3,1,12,1,2,2,141
174647,1,1,Mobile Phone,3,16,E wallet,Female,3,4,Mobile Phone,2,Single,3,0,14,3,3,3,153
174648,1,3,Phone,3,33,E wallet,Female,4,4,Mobile Phone,1,Married,9,0,22,2,2,3,149
174649,1,20,Phone,3,16,Debit Card,Male,4,4,Mobile Phone,4,Married,10,0,21,7,10,9,148
174650,1,1,Mobile Phone,3,26,E wallet,Female,3,5,Mobile Phone,4,Divorced,3,1,19,1,1,0,164
174651,1,10,Computer,1,18,Credit Card,Female,4,5,Fashion,4,Married,3,1,16,1,1,,221
174652,1,1,Mobile Phone,1,,Credit Card,Female,3,6,Mobile Phone,3,Single,8,1,12,3,3,4,164
174653,1,1,Mobile Phone,3,22,E wallet,Female,3,6,Mobile Phone,3,Married,2,1,13,1,2,3,150
174654,1,21,Mobile Phone,3,16,Debit Card,Male,3,5,Mobile Phone,5,Married,11,0,21,1,2,1,151
174655,1,8,Phone,1,9,Credit Card,Female,3,4,Mobile Phone,5,Married,3,0,13,3,3,1,148
174656,1,1,Computer,3,9,Debit Card,Male,4,6,Mobile Phone,1,Married,3,1,11,1,2,1,141
174657,1,1,Mobile Phone,1,22,Credit Card,Male,3,4,Mobile Phone,1,Married,9,1,15,1,2,4,159
174658,1,0,Computer,1,,CC,Male,,3,Mobile,3,Married,2,1,14,0,1,2,129
174659,1,,Phone,3,26,CC,Male,3,3,Mobile,4,Married,4,1,11,0,1,3,122
174660,1,0,Phone,1,,CC,Male,3,3,Mobile,5,Single,2,1,15,0,1,4,132
174661,1,0,Phone,1,8,CC,Male,2,3,Mobile,3,Married,8,0,16,0,2,2,134
174662,1,0,Phone,3,8,Credit Card,Female,3,3,Mobile Phone,2,Single,8,0,16,1,1,4,142
174663,1,7,Mobile Phone,3,20,E wallet,Female,3,5,Fashion,3,Single,10,1,12,1,2,6,205
174664,1,1,Phone,1,30,Credit Card,Female,4,5,Mobile Phone,5,Single,8,0,14,2,2,3,147
174665,1,0,Mobile Phone,3,29,Debit Card,Female,2,4,Mobile Phone,3,Divorced,7,1,13,3,3,3,150
174666,1,1,Mobile Phone,1,34,Credit Card,Male,4,5,Mobile Phone,5,Single,5,1,20,3,3,3,169
174667,1,1,Computer,1,36,Credit Card,Male,4,4,Mobile Phone,3,Single,3,0,23,2,2,8,136
174668,1,3,Computer,3,35,Debit Card,Female,3,4,Mobile Phone,5,Single,1,0,21,1,1,2,136
174669,1,16,Mobile Phone,1,31,Debit Card,Male,4,6,Mobile Phone,1,Single,11,1,25,1,3,3,150
174670,1,1,Computer,3,31,COD,Male,3,5,Laptop & Accessory,5,Single,8,0,18,1,1,1,167
174671,1,0,Phone,1,31,COD,Male,3,4,Mobile,2,Single,7,1,19,1,1,0,134
174672,1,0,Phone,1,,Debit Card,Male,2,3,Mobile,3,Single,1,0,20,0,1,0,123
174673,1,0,Computer,3,7,COD,Male,,3,Mobile,3,Married,2,0,15,2,2,2,128
174674,1,0,Phone,3,28,UPI,Female,3,4,Mobile,4,Single,7,1,14,0,1,0,127
174675,1,1,Phone,1,,COD,Male,3,5,Mobile Phone,3,Married,7,1,16,1,2,4,149
174676,1,1,Computer,2,20,UPI,Male,3,4,Laptop & Accessory,5,Married,2,1,16,2,2,1,167
174677,1,2,Phone,3,34,Debit Card,Male,4,4,Laptop & Accessory,1,Single,9,1,19,1,2,5,192
174678,1,2,Mobile Phone,3,11,E wallet,Male,4,4,Laptop & Accessory,2,Divorced,9,0,19,2,2,9,192
174679,1,0,Computer,1,16,Debit Card,Male,2,4,Laptop & Accessory,5,Married,2,0,17,1,1,2,182
174680,1,0,Mobile Phone,3,7,Debit Card,Female,3,3,Laptop & Accessory,3,Married,5,0,12,1,1,2,182
174681,1,,Phone,3,27,UPI,Male,3,3,Mobile,4,Single,4,1,13,0,1,3,122
174682,1,0,Phone,1,16,COD,Male,2,4,Mobile,3,Divorced,2,0,16,1,1,0,123
174683,1,,Mobile Phone,1,9,COD,Male,2,4,Mobile,5,Single,1,0,22,1,1,3,120
174684,1,1,Mobile Phone,2,28,UPI,Male,3,4,Fashion,3,Married,3,0,21,12,16,,229
174685,1,,Phone,1,32,Debit Card,Female,3,3,Mobile,3,Married,4,0,13,1,1,3,122
174686,1,14,Mobile Phone,3,14,Debit Card,Female,3,4,Laptop & Accessory,4,Single,5,0,14,1,2,1,172
174687,1,0,Mobile Phone,3,22,Credit Card,Female,2,4,Laptop & Accessory,2,Divorced,5,1,12,1,1,0,146
174688,1,0,Mobile Phone,3,15,Credit Card,Female,2,5,Laptop & Accessory,2,Single,8,0,12,0,1,0,148
174689,1,1,Mobile Phone,3,36,Credit Card,Female,4,5,Laptop & Accessory,5,Single,7,0,19,1,2,9,187
174690,1,,Mobile Phone,2,29,UPI,Male,2,4,Mobile Phone,5,Married,2,1,15,0,1,0,114
174691,1,0,Computer,3,10,COD,Male,2,3,Mobile,5,Single,5,0,23,1,2,0,123
174692,1,0,Computer,1,25,CC,Female,2,4,Mobile,3,Married,1,1,17,0,1,2,123
174693,1,7,Mobile Phone,3,15,COD,Female,4,5,Fashion,3,Divorced,2,0,15,8,8,,181
174694,1,14,Mobile Phone,3,6,Debit Card,Male,3,5,Fashion,5,Single,7,1,11,2,,1,234
174695,1,1,Phone,1,8,UPI,Male,3,5,Mobile Phone,3,Single,2,0,15,2,2,1,149
174696,1,0,Phone,1,8,Debit Card,Female,,5,Mobile,3,Single,2,0,13,3,15,14,127
174697,1,1,Phone,3,25,UPI,Male,4,5,Mobile Phone,4,Single,8,0,20,2,2,1,146
174698,1,4,Mobile Phone,3,23,E wallet,Male,3,5,Fashion,4,Single,4,1,13,3,3,,216
174699,1,1,Phone,3,16,E wallet,Male,4,5,Mobile Phone,2,Single,3,1,12,3,3,3,148
174700,1,0,Mobile Phone,3,9,E wallet,Male,2,4,Fashion,5,Single,2,0,16,3,4,7,206
174701,1,0,Computer,1,10,COD,Female,2,4,Mobile,5,Single,8,0,23,0,1,3,126
174702,1,6,Phone,3,21,Credit Card,Male,2,3,Mobile,1,Married,10,1,14,1,1,2,124
174703,1,20,Phone,1,8,Debit Card,Female,2,4,Mobile,1,Divorced,5,1,13,1,1,0,125
174704,1,17,Mobile Phone,3,19,E wallet,Female,4,4,Fashion,5,Single,8,1,17,1,3,,229
174705,1,0,Phone,1,9,Debit Card,Female,2,4,Mobile,3,Single,2,0,12,0,1,0,124
174706,1,7,Computer,1,17,Debit Card,Female,,3,Mobile,4,Married,4,0,22,0,1,0,132
174707,1,0,Mobile Phone,3,15,E wallet,Male,3,4,Fashion,4,Single,2,0,13,0,1,9,176
174708,1,1,Phone,3,19,E wallet,Male,3,4,Mobile Phone,3,Single,3,1,17,1,2,1,149
174709,1,17,Mobile Phone,3,16,E wallet,Female,4,4,Fashion,3,Single,8,0,14,1,3,,229
174710,1,1,Phone,1,22,Debit Card,Male,4,4,Mobile Phone,5,Single,9,0,16,1,2,4,147
174711,1,1,Phone,3,28,E wallet,Male,4,5,Mobile Phone,3,Single,8,1,19,2,2,1,149
174712,1,15,Mobile Phone,3,9,Debit Card,Male,3,3,Fashion,1,Single,10,0,15,5,8,7,184
174713,1,1,Computer,1,32,COD,Male,3,5,Mobile Phone,4,Divorced,3,0,17,1,2,1,136
174714,1,15,Computer,2,29,UPI,Male,4,4,Fashion,3,Married,4,0,12,1,2,4,232
174715,1,1,Phone,1,9,Debit Card,Male,4,5,Mobile Phone,1,Married,3,0,12,1,2,5,144
174716,1,4,Computer,1,10,COD,Male,3,4,Mobile Phone,1,Single,5,1,23,2,2,8,149
174717,1,0,Mobile Phone,3,28,E wallet,Male,2,5,Fashion,3,Married,1,1,12,7,7,7,196
174718,1,6,Mobile Phone,1,14,Debit Card,Male,3,2,Mobile Phone,3,Divorced,8,1,17,2,2,3,152
174719,1,,Computer,3,33,E wallet,Male,3,3,Mobile Phone,1,Married,2,0,17,1,1,0,119
174720,1,,Mobile Phone,3,10,Debit Card,Male,3,4,Mobile Phone,5,Single,2,1,12,1,1,0,119
174721,1,0,Phone,1,6,Cash on Delivery,Female,2,3,Mobile,4,Single,5,1,11,1,2,0,123
174722,1,1,Phone,3,17,Credit Card,Male,4,4,Mobile Phone,4,Single,2,1,26,1,2,1,148
174723,1,1,Phone,3,13,Credit Card,Male,4,5,Mobile Phone,5,Married,3,0,22,1,2,3,144
174724,1,1,Phone,1,19,Credit Card,Male,3,4,Mobile Phone,5,Married,2,0,17,2,2,8,149
174725,1,1,Mobile Phone,3,15,E wallet,Male,3,5,Mobile Phone,5,Married,11,0,13,3,3,3,173
174726,1,8,Phone,1,15,Credit Card,Male,4,4,Mobile Phone,5,Single,3,0,22,2,3,3,149
174727,1,1,Phone,1,16,Credit Card,Male,4,4,Mobile Phone,1,Single,9,0,14,2,2,1,146
174728,1,1,Phone,1,8,Credit Card,Male,2,3,Mobile Phone,1,Single,1,0,16,1,2,1,148
174729,1,1,Mobile Phone,3,15,E wallet,Male,4,5,Mobile Phone,3,Single,3,0,13,2,3,3,162
174730,1,1,Computer,1,10,Cash on Delivery,Male,4,6,Fashion,5,Single,8,1,22,2,2,,225
174731,1,1,Phone,1,10,Debit Card,Male,3,5,Mobile Phone,3,Single,3,0,11,2,3,3,148
174732,1,1,Mobile Phone,1,23,COD,Female,4,5,Mobile Phone,1,Married,3,1,24,3,8,8,153
174733,1,0,Mobile Phone,3,32,E wallet,Female,2,4,Fashion,4,Single,6,1,13,4,7,7,206
174734,1,1,Computer,1,9,Debit Card,Male,3,5,Mobile Phone,3,Single,3,0,12,2,2,1,146
174735,1,3,Computer,3,30,Debit Card,Male,3,4,Grocery,3,Married,9,1,22,7,11,,247
174736,1,0,Mobile Phone,3,15,Debit Card,Female,2,3,Fashion,3,Single,2,1,12,0,1,9,176
174737,1,0,Phone,1,29,Credit Card,Male,3,3,Mobile Phone,5,Single,6,0,13,1,1,2,140
174738,1,0,Phone,1,31,Credit Card,Male,2,3,Mobile Phone,4,Single,8,1,24,1,1,4,142
174739,1,0,Computer,1,7,Debit Card,Male,3,5,Mobile Phone,1,Single,2,1,14,4,3,8,139
174740,1,1,Phone,3,8,E wallet,Female,3,4,Mobile Phone,4,Single,7,1,12,1,2,4,149
174741,1,21,Mobile Phone,1,19,Cash on Delivery,Male,3,4,Others,3,Married,9,0,,8,14,9,317
174742,1,4,Computer,3,6,Debit Card,Female,4,2,Grocery,3,Single,6,1,13,7,,14,257
174743,1,0,Mobile Phone,1,20,Debit Card,Male,3,3,Mobile Phone,5,Divorced,6,0,18,1,2,1,150
174744,1,1,Computer,1,23,Debit Card,Male,3,2,Mobile Phone,4,Married,5,0,13,2,2,4,149
174745,1,1,Mobile Phone,1,9,Credit Card,Male,3,5,Mobile Phone,1,Single,3,1,12,3,3,3,153
174746,1,0,Computer,1,14,Debit Card,Male,2,3,Mobile Phone,3,Married,10,1,18,2,2,1,148
174747,1,1,Phone,3,9,Credit Card,Female,4,4,Mobile Phone,1,Divorced,2,1,12,1,2,1,149
174748,1,0,Computer,1,36,Credit Card,Male,2,5,Fashion,5,Married,2,1,20,1,1,9,176
174749,1,0,Mobile Phone,3,31,E wallet,Female,2,4,Fashion,4,Single,7,1,14,5,11,46,206
174750,1,,Computer,3,21,Credit Card,Male,2,3,Mobile Phone,2,Divorced,2,0,11,1,1,0,114
174751,1,10,Mobile Phone,3,16,E wallet,Female,2,3,Grocery,4,Single,2,0,14,2,2,0,229
174752,1,8,Computer,1,16,Credit Card,Male,3,4,Mobile Phone,1,Married,6,1,11,1,2,4,149
174753,1,21,Mobile Phone,1,8,Cash on Delivery,Male,3,5,Others,1,Married,9,0,16,8,14,9,317
174754,1,1,Computer,3,31,Credit Card,Male,4,4,Mobile Phone,1,Single,2,1,24,1,2,1,149
174755,1,18,Mobile Phone,1,10,Credit Card,Male,3,3,Others,1,Married,6,0,11,1,1,4,299
174756,1,10,Mobile Phone,3,8,Credit Card,Female,4,5,Fashion,3,Single,7,0,17,1,2,1,198
174757,1,1,Phone,1,16,Credit Card,Female,3,5,Mobile Phone,5,Married,6,0,17,1,3,3,148
174758,1,1,Computer,1,8,Debit Card,Female,4,4,Mobile Phone,4,Single,3,0,12,6,7,8,152
174759,1,1,Computer,1,18,Credit Card,Male,4,5,Mobile Phone,4,Divorced,3,0,16,6,7,8,145
174760,1,1,Phone,1,22,Credit Card,Female,4,5,Mobile Phone,1,Married,3,0,15,2,2,2,144
174761,1,0,Mobile Phone,1,36,Credit Card,Female,2,3,Fashion,4,Married,1,1,13,3,4,7,196
174762,1,16,Mobile Phone,3,25,E wallet,Female,4,6,Others,3,Married,11,1,19,6,7,10,323
174763,1,1,Computer,1,29,Debit Card,Female,4,5,Mobile Phone,2,Married,3,1,12,3,3,3,151
174764,1,1,Computer,1,21,Credit Card,Male,3,5,Mobile Phone,1,Married,3,1,14,1,2,1,149
174765,1,0,Computer,3,30,Credit Card,Male,2,3,Mobile Phone,1,Single,8,1,23,2,2,1,137
174766,1,0,Phone,1,32,Credit Card,Female,2,1,Mobile Phone,4,Single,4,1,21,2,2,1,137
174767,1,1,Computer,1,15,Credit Card,Female,4,4,Mobile Phone,5,Single,3,1,15,2,2,1,141
174768,1,0,Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,5,Married,3,0,12,0,1,2,142
174769,1,1,Mobile Phone,3,9,COD,Male,4,4,Laptop & Accessory,3,Married,6,0,17,1,2,1,187
174770,1,1,Mobile Phone,1,9,COD,Male,3,4,Laptop & Accessory,3,Single,3,0,25,2,2,5,182
174771,1,1,Mobile Phone,3,22,E wallet,Male,4,4,Laptop & Accessory,5,Single,6,0,15,1,3,3,187
174772,1,0,Computer,3,,E wallet,Female,3,5,Laptop & Accessory,3,Married,5,0,16,3,6,7,162
174773,1,4,Computer,1,25,Credit Card,Male,3,5,Laptop & Accessory,2,Single,6,1,14,1,2,,185
174774,1,0,Mobile Phone,1,9,Debit Card,Male,3,4,Laptop & Accessory,1,Married,1,1,14,3,3,7,146
174775,1,19,Computer,3,28,E wallet,Male,3,3,Laptop & Accessory,3,Single,6,1,19,1,1,5,177
174776,1,0,Mobile Phone,1,8,Debit Card,Male,2,5,Laptop & Accessory,5,Divorced,6,1,12,1,1,2,158
174777,1,1,Computer,3,7,COD,Female,3,4,Laptop & Accessory,5,Single,8,0,22,1,2,1,178
174778,1,0,Computer,3,26,E wallet,Male,2,5,Laptop & Accessory,3,Married,4,1,19,1,1,2,199
174779,1,0,Mobile Phone,3,31,Debit Card,Male,2,4,Laptop & Accessory,3,Single,5,0,12,0,1,0,180
174780,1,1,Mobile Phone,1,29,Debit Card,Female,4,4,Laptop & Accessory,3,Divorced,7,1,13,1,2,4,175
174781,1,0,Mobile Phone,3,22,Credit Card,Male,3,5,Laptop & Accessory,3,Divorced,5,1,13,0,1,0,150
174782,1,0,Mobile Phone,3,33,Debit Card,Female,2,4,Laptop & Accessory,5,Single,6,1,18,2,2,6,167
174783,1,0,Mobile Phone,1,10,Credit Card,Female,2,4,Laptop & Accessory,2,Married,6,0,11,0,1,0,167
174784,1,0,Phone,1,,CC,Female,,3,Mobile,2,Single,2,1,13,1,1,0,127
174785,1,,Phone,1,,CC,Female,2,3,Mobile,2,Single,3,1,13,2,2,2,123
174786,1,14,Phone,3,,CC,Male,2,3,Mobile,2,Single,10,1,13,1,2,2,125
174787,1,,Phone,2,24,UPI,Male,3,3,Mobile,5,Married,1,0,17,0,1,5,121
174788,1,0,Phone,1,,CC,Female,2,4,Mobile,2,Single,2,1,13,0,1,7,124
174789,1,,Computer,1,25,CC,Male,2,4,Mobile,3,Married,6,1,12,0,1,0,121
174790,1,0,Phone,1,,COD,Female,3,4,Mobile,4,Married,2,0,16,0,1,0,124
174791,1,0,Computer,1,15,CC,Male,,3,Mobile,5,Single,2,1,11,0,1,2,129
174792,1,0,Computer,1,32,Credit Card,Female,2,3,Mobile Phone,4,Single,3,1,21,1,2,2,141
174793,1,1,Mobile Phone,3,16,E wallet,Female,3,6,Laptop & Accessory,1,Married,8,0,19,1,2,3,192
174794,1,0,Computer,3,33,E wallet,Female,3,4,Laptop & Accessory,1,Married,6,1,12,1,1,0,167
174795,1,0,Computer,2,13,UPI,Male,,3,Mobile,5,Married,1,1,23,0,1,0,129
174796,1,,Phone,1,21,UPI,Female,3,5,Mobile,4,Married,8,1,25,1,3,7,122
174797,1,0,Phone,3,27,UPI,Female,3,3,Mobile,4,Single,2,1,13,0,1,0,125
174798,1,2,Phone,1,7,UPI,Female,3,4,Mobile,1,Single,8,1,14,1,2,1,124
174799,1,0,Phone,3,33,E wallet,Female,,3,Mobile,1,Married,2,1,12,1,2,0,128
174800,1,1,Phone,2,29,UPI,Male,4,5,Mobile Phone,3,Divorced,8,0,12,2,2,1,149
174801,1,0,Phone,1,31,Debit Card,Male,2,3,Mobile,1,Single,1,1,25,0,1,3,134
174802,1,0,Computer,1,9,Debit Card,Female,,3,Mobile,1,Married,2,1,15,0,1,0,129
174803,1,0,Computer,1,23,COD,Male,2,4,Fashion,5,Divorced,1,1,24,3,4,7,176
174804,1,0,Phone,1,8,Debit Card,Female,2,3,Mobile,2,Married,3,0,11,0,1,1,135
174805,1,1,Mobile Phone,2,11,UPI,Male,3,5,Mobile Phone,3,Married,8,0,16,2,2,1,151
174806,1,1,Mobile Phone,1,10,COD,Male,3,4,Mobile Phone,1,Married,4,1,16,2,2,8,155
174807,1,1,Computer,1,17,Debit Card,Male,4,4,Fashion,4,Single,8,1,24,2,2,,225
174808,1,,Computer,3,19,Debit Card,Female,2,3,Mobile,5,Married,5,0,19,1,1,2,120
174809,1,18,Mobile Phone,3,32,E wallet,Male,2,1,Grocery,4,Single,7,1,13,2,,8,237
174810,1,1,Computer,2,15,UPI,Male,4,4,Mobile Phone,1,Married,3,0,12,1,2,8,139
174811,1,1,Phone,1,10,Debit Card,Male,3,5,Mobile Phone,4,Single,3,1,12,1,2,1,148
174812,1,0,Computer,1,27,Debit Card,Female,3,4,Mobile,3,Divorced,2,0,13,0,1,0,126
174813,1,0,Mobile Phone,3,22,Debit Card,Male,3,4,Fashion,5,Single,7,1,22,5,11,46,206
174814,1,,Computer,3,19,COD,Female,3,4,Mobile Phone,4,Single,2,0,11,1,1,0,119
174815,1,2,Mobile Phone,3,8,E wallet,Female,3,5,Fashion,5,Married,3,0,11,1,2,,233
174816,1,0,Mobile Phone,3,6,Debit Card,Male,2,4,Fashion,3,Single,6,0,14,5,11,46,206
174817,1,1,Mobile Phone,3,9,Debit Card,Male,3,4,Mobile Phone,1,Married,8,1,14,2,2,3,165
174818,1,0,Computer,2,29,UPI,Female,2,4,Mobile Phone,5,Divorced,2,1,15,6,7,8,141
174819,1,1,Mobile Phone,1,23,Debit Card,Male,3,4,Mobile Phone,5,Married,3,0,16,2,2,1,153
174820,1,1,Phone,1,15,Debit Card,Male,3,5,Mobile Phone,2,Single,3,0,16,2,2,3,164
174821,1,10,Mobile Phone,3,16,Debit Card,Female,4,5,Fashion,5,Married,3,0,12,4,5,,221
174822,1,1,Computer,1,23,COD,Female,4,5,Mobile Phone,5,Married,3,1,24,5,8,9,145
174823,1,1,Phone,1,10,Credit Card,Male,3,4,Mobile Phone,5,Divorced,3,0,14,2,2,2,148
174824,1,0,Mobile Phone,1,19,Credit Card,Male,2,3,Fashion,5,Married,6,0,17,5,11,46,206
174825,1,3,Phone,1,8,Debit Card,Female,4,4,Mobile Phone,4,Single,9,0,12,3,4,7,149
174826,1,0,Mobile Phone,3,11,E wallet,Male,3,4,Mobile Phone,3,Single,2,1,13,0,1,0,111
